,r2,r,MAE,MSE,RMSE
0,0.2713366777895448,0.5208998730941915,0.10028703340014022,0.01583154908471873,0.12582348383635994
1,0.288830451239049,0.5374294848992275,0.0987349674235439,0.01535185889510203,0.12390261859663028
2,0.2556159282147334,0.5055847389060842,0.10072012378732449,0.015955828990306085,0.1263163844887356
3,0.2679051325631999,0.517595529891053,0.09759028314784005,0.014953326520014557,0.12228379500168678
4,0.27595676231096605,0.5253158690835125,0.09800880613625892,0.015146373414016284,0.12307060337065177
5,0.2834766402646097,0.5324252438273468,0.09942893403317744,0.015505305375455688,0.12452030105752109
6,0.28209987259490843,0.5311307490579965,0.09707553120110482,0.014765342668837436,0.12151272636574918
7,0.2583493559214613,0.5082807845290448,0.09886873087579066,0.015486612102868908,0.1244452172759922
8,0.28086901447063295,0.5299707675623562,0.10003849499257811,0.015834472823251906,0.12583510171351994
9,0.27197660901568665,0.521513766851544,0.0983181589371396,0.015220365014458278,0.12337084345362269
10,0.27634723637255265,0.5256873941541234,0.10075782861529259,0.015930295164077575,0.1262152731014657
11,0.27036736049426313,0.5199686149127302,0.09961987956885424,0.015487516064691214,0.12444884918990297
12,0.2681020169308562,0.5177856862939109,0.09970530867082238,0.01577603707323999,0.12560269532633442
13,0.2822841123589087,0.5313041618121476,0.09855233421168755,0.015448773977144694,0.12429309706152106
14,0.2692111796142995,0.5188556442926101,0.09932756861118805,0.015475891034494715,0.1244021343647074
15,0.2846476998000549,0.5335238512007264,0.09903414685816758,0.015499893178495783,0.12449856697366353
16,0.263136928212891,0.512968739995812,0.09906137281326352,0.015479020061616935,0.12441470998887927
17,0.25759235797608165,0.5075355731139263,0.10003768328616577,0.015744311796669404,0.12547633958906118
18,0.2523118091915725,0.5023064892986875,0.09978415228359568,0.015679553217886576,0.12521802273589283
19,0.2838895907608346,0.5328129040862605,0.09680151265768336,0.014840236014339975,0.12182050736366179
20,0.2892610142747177,0.5378299120304836,0.09924008848830013,0.015434723679505824,0.1242365633761085
21,0.2801024589387892,0.5292470679548344,0.0998084997701606,0.015617058577975972,0.12496823027464209
22,0.28606908753225196,0.534854267564775,0.09843633667116689,0.015445712699620867,0.12428078169862333
23,0.26431153183042727,0.5141123727653588,0.10011810747737362,0.015817991141727574,0.12576959545823296
24,0.2882243837485207,0.5368653311106247,0.09922215194653503,0.015507461310436645,0.12452895771842244
25,0.27152491464067186,0.5210805260616366,0.1013644873520155,0.01611977102708685,0.12696366026185152
26,0.2702570997073689,0.5198625777139271,0.10065012395846176,0.01596422428175937,0.12634961132413255
27,0.28133874124858294,0.5304137453428059,0.09807271096991449,0.015040864233862408,0.1226412012084944
28,0.28703854840297505,0.5357597861009867,0.09951055996998515,0.0156551250335353,0.12512044210893478
29,0.3001805335246784,0.5478873365252006,0.09957333278885443,0.015464997096398458,0.124358341482984
30,0.28238454303973193,0.5313986667651057,0.09965523799918369,0.01567628882359428,0.1252049872153433
31,0.28053585026807815,0.5296563511070911,0.10077195850564016,0.01596186203782709,0.12634026293239653
32,0.2790182404366324,0.528221772020647,0.10004512529612833,0.015617339153234062,0.12496935285594649
33,0.30332670160794317,0.5507510341415104,0.09952358880377633,0.015479499964337007,0.12441663861532752
34,0.27418290499136466,0.5236247749976739,0.09830085351967785,0.01541809244358141,0.12416961159471109
35,0.2881322874262954,0.5367795519822782,0.09742494042457132,0.014865220348379119,0.12192300992174988
36,0.28695714883508866,0.5356838142366154,0.09859645395017816,0.015352967647477919,0.12390709280536735
37,0.31210378497377206,0.558662496480453,0.09745928111197467,0.014730581949724101,0.12136960883896801
38,0.2721930846243281,0.5217212710100366,0.09792083746663946,0.015085299409692058,0.12282222685528893
39,0.2932868998679182,0.541559691878853,0.09894823764224976,0.015362546734212269,0.12394574108944716
40,0.27752426851718154,0.526805721796168,0.09961808976187954,0.015633224947105888,0.1250328954599784
41,0.26325435975166583,0.5130831898938668,0.09955635662914292,0.015676630260078796,0.12520635071784017
42,0.2760997985011949,0.5254519944782728,0.09892520879353471,0.015338657276000806,0.12384933296550614
43,0.2746105383294591,0.5240329553849252,0.09955228047130284,0.015612021402889092,0.12494807482666187
44,0.2762345513472364,0.5255802044857059,0.10026236273974173,0.01597326639138338,0.1263853883618806
45,0.26507826039279303,0.5148575146511829,0.10067785346276645,0.016050433463509206,0.126690305325661
46,0.27923238187187804,0.5284244334546596,0.1007506981952176,0.01587796860777275,0.12600781169345315
47,0.2841869469275909,0.5330918747529274,0.09902822295297416,0.015298903556786059,0.12368873658011896
48,0.26175546720839155,0.5116204327510694,0.09901108431280159,0.015477958844399856,0.12441044507757319
49,0.2799973493112731,0.529147757541571,0.09947813834934283,0.015519158613107566,0.1245759150602859
50,0.28489000126280706,0.5337508794023735,0.09837934183737247,0.01520051524807577,0.12329036964854867
51,0.2613825756791196,0.5112558808259515,0.09859461922494592,0.015171874071755206,0.12317416154273268
52,0.2642298742646605,0.5140329505631526,0.0970113924335004,0.015116047973627773,0.12294733821286158
53,0.2811014604990437,0.5301900230097165,0.09849589653990364,0.015346146523801719,0.12387956459320366
54,0.26579797669263167,0.5155559879320883,0.09931838478497641,0.015610289426356967,0.12494114384924193
55,0.2708835771033516,0.5204647702807094,0.09988515104364462,0.015710964388096237,0.12534338589688823
56,0.2620744495272236,0.5119320751107744,0.10085858843822093,0.016086163439961686,0.12683124000009496
57,0.28363644763503587,0.532575297620004,0.10043899893621136,0.015895920822071335,0.12607902609899607
58,0.2756008828416106,0.5249770307752623,0.09911499856681635,0.015541345633485661,0.12466493345558591
59,0.2564612193799146,0.5064200029421375,0.10048488184116788,0.015954369349589912,0.12631060663930765
60,0.27696559618452665,0.5262752095477485,0.09961983394650256,0.01570459510858402,0.12531797599939132
61,0.27950123134837934,0.5286787600692686,0.10056877729694207,0.01589868434646872,0.1260899851156654
62,0.2725894551889402,0.5221010009461198,0.09811010741926231,0.015188277712157666,0.12324073073524705
63,0.2906837956563873,0.5391509952289686,0.09915588122032117,0.015379729330366937,0.12401503671074302
64,0.2609873723009216,0.5108692320945954,0.1002063907387311,0.015748711527975266,0.1254938704796982
65,0.29725781602484114,0.545213550844842,0.09757362444731028,0.015048783307214136,0.12267348249403429
66,0.26984042829207006,0.5194616716294572,0.1001033693509645,0.015819050246072344,0.1257738058821166
67,0.2903481242670688,0.5388396090369274,0.0991959668470894,0.015539601333695665,0.12465793730723955
68,0.2664328068962686,0.5161712960793816,0.10115069399050192,0.01602030842424783,0.12657135704513808
69,0.29362469205112546,0.541871471892667,0.09764696298920313,0.015068104255690818,0.12275220672432255
70,0.2820710580087743,0.5311036226658357,0.10011078181542281,0.01583799012002693,0.12584907675476578
71,0.26740967908790014,0.5171166977461665,0.10029048193229713,0.015978938589773527,0.1264078264577535
72,0.26800703076833104,0.5176939547341953,0.09777092107014054,0.015158210391497793,0.12311868416896679
