,r2,r,MAE,MSE,RMSE
0,-0.0382405705201216,,0.120555398372806,0.022166815000342125,0.14888524104269746
1,0.11988766809456912,0.3462479864122954,0.11150647433509395,0.018178409811556103,0.13482733332509436
2,0.10274741663259175,0.32054237884028963,0.11463046334512583,0.019744242844595535,0.1405142086929131
3,0.14459594628958514,0.380257736659736,0.115995729972424,0.019972359196592994,0.14132359745135628
4,-0.25464079068290774,,0.11816706775700717,0.02254720695877551,0.15015727407879884
5,-0.13074770296947366,,0.12295867843103567,0.023942247034073574,0.15473282468200977
6,0.19485568808725323,0.44142461200895133,0.1119676769599729,0.01910709226200247,0.13822840613275722
7,-0.07560156908682214,,0.1180544141294015,0.021299580043862888,0.14594375644015364
8,0.001620381444011687,0.040253961842428465,0.111625222010066,0.01886441638444413,0.1373477935186588
9,0.019613216292861436,0.1400471930916912,0.11428481175341576,0.020415607846738418,0.14288319651637985
10,-0.05986046064280579,,0.11050053530823425,0.0194950613623217,0.13962471615842842
11,-0.028887205981465415,,0.11280320652991568,0.019847989444128064,0.1408828926595705
12,0.03843093630542125,0.19603809911703707,0.11017738598330781,0.01865722189093526,0.1365914414995876
13,0.007434319424365054,0.08622249952515326,0.1093178730587554,0.01793420797623572,0.1339186617922824
14,0.11403437310512499,0.3376897586618892,0.12078020957567173,0.02181158315995338,0.14768745092239008
15,-0.044881987480075505,,0.11352468276966252,0.020544042281777985,0.14333193043344525
16,-0.1748710986373601,,0.11469520762214387,0.0213148643956693,0.14599611089227446
17,0.023814159642408204,0.15431837104637997,0.11918057461217572,0.020689811948507306,0.14383953541536243
18,0.13850163473081187,0.3721580776105926,0.12127495056005724,0.022246357565744244,0.1491521289346694
19,0.06512974561094691,0.25520530090683247,0.11154862219173242,0.01993759261543483,0.14120054042189367
20,-0.159345637061059,,0.11399533322986102,0.019861065536547415,0.14092929268447854
21,-0.1365438132711949,,0.12035190024389002,0.022574710485584428,0.15024882856642985
22,0.07943179316966145,0.28183646529443535,0.11872449311559305,0.02095426880314277,0.14475589384595974
23,-0.1456595276394507,,0.11186360035459979,0.02007935187658838,0.14170162975981745
24,-0.022529396467200914,,0.11270265699590462,0.01911591262364514,0.13826030747703819
25,0.09380649749380572,0.3062784639732375,0.11735982131721359,0.01998559468498356,0.14137041658346897
26,0.16655277003388871,0.40810877230695336,0.10835185610259526,0.018142439561073122,0.13469387350979672
27,-0.0016205005739482914,,0.11706252007378744,0.021301085097212274,0.14594891262771462
28,-0.2982048051553499,,0.11452624873583057,0.020396329811095147,0.14281571976184956
29,0.06990407424084913,0.2643937863128578,0.09532378271095712,0.014395418482099015,0.11998090882344163
30,0.028527263347725883,0.1689001579268826,0.1158065715447553,0.01999785595041336,0.14141377567413072
31,0.104286269225724,0.32293384651616186,0.12048544636406726,0.021152681776716562,0.145439615568512
32,-0.1278223254758742,,0.1114611093358238,0.019046193529682606,0.1380079473424723
33,0.11027308836610794,0.33207392003303715,0.10685153012496743,0.018247024933868494,0.13508154919850635
34,-0.12237435164802561,,0.1193522612464083,0.023061996226313768,0.15186176683521685
35,0.02282397307432511,0.1510760506312139,0.10755132508268886,0.01782124644447854,0.1334962413121753
36,0.18681177791535541,0.43221728090782696,0.11307716448415332,0.018278673066160968,0.13519864298934722
37,0.07466032880859848,0.2732404230866994,0.11584337849513122,0.02102979914957575,0.14501654784739482
38,0.08335399358431028,0.28871091698152024,0.11298485783419943,0.020228498208718765,0.14222692504838444
39,0.10351873315629594,0.3217432721228152,0.11215823236801932,0.019512315254078066,0.13968648916082782
40,-0.16766419017984896,,0.13938236250087285,0.02960315365755938,0.1720556702278637
41,-0.14137319931268416,,0.1138261861650405,0.020388176780464083,0.14278717302497476
42,-0.04594938957670094,,0.11524037847390962,0.02061902563990311,0.1435932646049358
43,0.10580364305138772,0.32527471935486735,0.11658850943786318,0.0217057093745925,0.14732857623215023
44,0.11588203160765016,0.3404144997024218,0.10743359532327072,0.016468426371496776,0.12832936675405507
45,-0.06949860858535883,,0.10968162476281158,0.019260414279782014,0.13878189463968998
46,0.11929939063593828,0.3453974386644149,0.1215693975857666,0.021360322320905265,0.14615170994861904
47,-0.380378553236034,,0.13546015313723875,0.02848011111523858,0.16876051408797788
48,-0.09719281994554871,,0.12449939882483751,0.02362982970401305,0.153719971714846
49,0.045203740920296595,0.2126117139771386,0.10686877076996285,0.018239964579143404,0.1350554129946053
50,0.04602862449794991,0.21454282672219527,0.12176943399659805,0.022216333281141483,0.1490514450823657
