,r2,r,MAE,MSE,RMSE
0,0.0827053004692542,0.2875852925120723,0.09588489044664206,0.015708735073372313,0.125334492751885
1,0.19277256903305787,0.4390587307332105,0.11701521470678537,0.021194196540661552,0.14558226726034168
2,0.024274668261667486,0.15580329990621986,0.11348287803854731,0.020817939950538863,0.14428423320147932
3,0.08438234742164274,0.29048639799763903,0.10809436316166021,0.018992048262357807,0.13781164051834593
4,0.09317933411949186,0.3052529019018359,0.11101706953601856,0.01942777069730734,0.13938353811446796
5,-0.006395935244633488,,0.11745802500855622,0.02190571611490207,0.14800579757192645
6,0.1217836522991157,0.348975145675327,0.10317935605190742,0.01668278132805181,0.12916184160986482
7,0.002128945184158404,0.04614049397393145,0.10789195645989424,0.018421016801746386,0.13572404651257045
8,0.026277496571408054,0.1621033515119538,0.12612308455778104,0.0242975329227191,0.1558766593262734
9,0.02729028759690395,0.165197722735224,0.10913595456286998,0.01872887177740741,0.1368534682695598
10,0.1705447835889063,0.41297068127036124,0.11245194449922799,0.019982217029114492,0.14135846995887616
11,0.07913480014792733,0.2813090829460139,0.1196251875706676,0.022206573580951964,0.1490187021180629
12,0.03879925482546189,0.19697526450156602,0.10830315573965818,0.01868169724568683,0.13668100543121137
13,0.14559230664111675,0.38156559939428075,0.1078788098420087,0.01763173969679118,0.13278456121398746
14,-0.09291097475012618,,0.11260479987295509,0.02009172513329733,0.14174528257863586
15,0.02589611896739936,0.1609227111609774,0.1204016450018371,0.022659269393078246,0.1505299617786381
16,-0.04852828296950094,,0.11420435630776164,0.020366786831899117,0.142712251863318
17,0.03781358697011768,0.1944571597296373,0.12116884613747421,0.022762746337170483,0.15087327906945777
18,0.022463833041294623,0.14987939498575054,0.11816810027935906,0.021400928790657695,0.14629056288994755
19,0.10115536383804886,0.3180493103876329,0.11405200428721948,0.020373529262057193,0.1427358723729154
20,-0.005051041150714886,,0.10965320830014762,0.018768040496791323,0.13699649811871586
21,-0.019506305604540496,,0.11526971415000394,0.022499059630890106,0.14999686540354804
22,0.0022706701039232557,0.047651548809280644,0.11490433194747487,0.020544940249800085,0.1433350628764647
23,0.011499908537593927,0.107237626501121,0.11030170887535229,0.019220678255942966,0.13863866075501077
24,0.01784478003438954,0.13358435550014658,0.11032462493935588,0.020036629590127773,0.14155080215289412
