,r2,r,MAE,MSE,RMSE
56,-0.06674762891619726,,0.10993858920460149,0.019587995882190325,0.1399571215843993
57,0.08668322461649931,0.2944201498140019,0.12086497824776225,0.023196401362791223,0.15230364855377307
58,0.08726528739872903,0.2954069860357555,0.1280109396588182,0.024664615240422866,0.1570497221914858
59,-0.008873119557268393,,0.11653495727304171,0.020341655031594522,0.142624174078571
60,0.0473385632854811,0.21757427073411298,0.11594046694771513,0.020533382417378142,0.1432947396709947
61,0.0842831259856948,0.29031556276867904,0.11490188380282404,0.020777492359875162,0.14414399869531566
62,-0.02089169725119444,,0.1122146624516743,0.0192212292512127,0.1386406479038983
63,0.1171649240973965,0.34229362263617547,0.1144362918714987,0.020965487837777626,0.14479464022462166
64,-0.015334722466476136,,0.1123213154277322,0.019767389769915857,0.14059654963730744
65,0.044662007041489704,0.2113338757546686,0.11120511464706329,0.01913780715115942,0.13833946346274234
66,0.07206615838982178,0.2684514078745384,0.11916779072026984,0.021320943285740756,0.1460169280793866
67,0.081184402905409,0.2849287681253141,0.12898723825448521,0.026636000400718878,0.16320539329543884
68,-0.003992877581835907,,0.11606517350327383,0.02177992071791072,0.1475802179084674
69,0.1433458898205196,0.37861047241263623,0.11574030152791177,0.020408261963618533,0.14285748830081862
70,0.1411923267602842,0.37575567428887113,0.11034949178068043,0.019177401227314855,0.1384824942991527
71,0.10434786442875191,0.32302920058216394,0.09855524300005891,0.015356065052017375,0.12391959107428242
72,0.13101504719798768,0.36196000773288156,0.12309264727543354,0.023458053350997526,0.15316022117703254
73,-0.05282531772903343,,0.12248402409275964,0.023882084142813242,0.15453829345121306
74,0.04966364639589229,0.22285341908055234,0.1139769109912159,0.020903553680696223,0.1445806130872885
75,0.1922939572246587,0.438513348969742,0.1254017326275794,0.023459255782372283,0.15316414653035573
76,0.08635661998874711,0.29386496897171516,0.11263859160410743,0.01913459327588913,0.13832784707313683
77,0.0021748351383504396,0.04663512772953924,0.10399080351401901,0.016334036316054814,0.12780468033704717
78,0.02772703063871913,0.16651435565355657,0.11370816838894911,0.01967162705341504,0.14025557761962637
79,0.13393731198307088,0.36597446903174935,0.11185147689137617,0.019048713737485876,0.13801707770231145
80,0.12944890705699674,0.3597900874912992,0.11210126624274915,0.019569171596592612,0.1398898552311518
81,0.10245000436364335,0.32007812228211313,0.09903653683175276,0.015375723356271487,0.12399888449607717
82,0.09518086732869972,0.30851396618094895,0.10103038597078455,0.015327447756693377,0.12380407003282799
83,0.05823590309022213,0.24132116171239962,0.10025295796552827,0.015747585219575436,0.12548938289582684
84,0.12394601021421403,0.35205966854244186,0.10033940699871435,0.0159858404593952,0.12643512351951572
85,0.2220196531535305,0.4711896148617141,0.1051121457885122,0.017283032327749463,0.1314649471446646
86,0.10184053419115399,0.3191246373929064,0.10749254904351942,0.017860978930570624,0.13364497345792928
87,0.05229968317212841,0.22869123982375977,0.10861858225976843,0.018888293234746334,0.13743468715992457
88,0.09079041666272311,0.3013144813359011,0.11926759062054115,0.022461783253282068,0.14987255670496205
89,-0.020624919993953418,,0.11979129612813781,0.023475949584964538,0.1532186332825239
90,0.08614742960567726,0.2935088237271194,0.11292194205444224,0.019683475085377385,0.1402978085551495
91,0.16307130215446325,0.40382087879957773,0.10855249679045784,0.018338939340916058,0.13542134004991996
92,0.07601851106841954,0.2757145463489722,0.11715350558249651,0.020927292122350817,0.14466268393179638
93,0.020766280992376252,0.14410510397753526,0.11258293201866802,0.020308117600804042,0.14250655283461194
94,0.07919695989228663,0.28141954426138677,0.11995460277759609,0.021762549783956565,0.14752135365416277
95,0.04647168460050786,0.21557292177012366,0.10797156046686984,0.01947700518609103,0.13956004150934834
96,0.08536059956067195,0.29216536338291704,0.11611385998252674,0.021106141335671267,0.1452795282745345
97,0.08623290426616367,0.2936543959592018,0.11806304594282188,0.02084149610070322,0.1443658411837898
98,-0.025141179915705525,,0.11560025213393936,0.02082981968620588,0.14432539515347215
99,0.0642275232727603,0.25343149621300093,0.11361002924610067,0.020665946013602592,0.14375655120238032
100,0.09788608788228019,0.3128675244928438,0.10945550136417918,0.01878921683673146,0.13707376421741493
101,0.0655022454999569,0.25593406475097624,0.11024346658907294,0.019077664684724008,0.1381219196388611
102,0.01999144559423398,0.14139110861095186,0.10767382631546356,0.01806106364643078,0.13439145674644196
103,0.06531651577395378,0.2555709603494767,0.11857288799104496,0.021097872560507512,0.14525106733001142
104,0.04424764803222301,0.21035124918151307,0.11058621540844042,0.018998822576433295,0.1378362164905628
105,0.15762685534418774,0.39702248720215805,0.11784066556713071,0.021760463714608304,0.14751428308678555
106,0.1381696967247895,0.37171184636057736,0.11425374957940497,0.019851882240389994,0.14089670769890258
107,0.16414756454269133,0.4051512859941226,0.10747666256082603,0.017835269099509977,0.13354875177069225
108,0.23369195475980192,0.4834169574599157,0.11128983970633433,0.01889899194279055,0.1374736045311628
109,0.13805398170372638,0.37155616224700994,0.10212703999488407,0.015748656565898585,0.12549365149639477
110,0.031301606823955,0.17692260122425002,0.11200551192113492,0.019781085915361117,0.1406452484635052
111,0.1661311699191913,0.4075919159149152,0.12225636704142606,0.022454533277868595,0.14984836761829803
112,0.13993317286519888,0.37407642650292583,0.10733757779249149,0.01834501292329798,0.13544376295458563
113,0.10544030396903917,0.3247157279360505,0.11418368811235431,0.02025851395809216,0.14233240656327062
114,0.06347405069667186,0.2519405697712694,0.11045763871568035,0.019441230195984188,0.13943181199419374
115,0.03274397936755817,0.18095297556978213,0.12081930333813415,0.023058953174394426,0.15185174735377405
116,0.12075047027166716,0.3474916837446145,0.11512556248681209,0.02000733626959484,0.1414472914890732
117,0.058996670892307826,0.24289230307341528,0.1080176791197647,0.018397584266929962,0.1356376948599834
118,0.14795206707473615,0.3846453783353391,0.10757202468909674,0.018053528040445077,0.13436341779087446
119,0.09285027461415987,0.3047134303147137,0.120077856721332,0.022112210673150737,0.14870175074003245
120,0.10707240989223492,0.3272192077067526,0.10842882857420486,0.01870888448492547,0.13678042434838938
121,0.07754708901622802,0.27847277966836903,0.11155348043089183,0.019111345003269237,0.138243788299038
122,0.04575995385229523,0.21391576344976365,0.10194466276917351,0.015932719496337566,0.12622487669369128
123,0.10028377025013917,0.31667612832378,0.11432837631965556,0.02119494294509342,0.14558483075201695
124,0.1038298123973432,0.32222633721864385,0.11486179584926201,0.02012846833222231,0.14187483332931994
