,r2,r,MAE,MSE,RMSE
0,0.22326212984861238,0.47250622202105697,0.10438774553660594,0.016904803362994842,0.13001847316052761
1,0.15984038102212275,0.39980042649067143,0.10801784650217083,0.01769869657667384,0.13303644830148556
2,0.02858989107996519,0.1690854549627649,0.10950319917171655,0.018918710129933,0.1375453021005552
3,0.26256322972656526,0.5124092404773408,0.0967412057348919,0.014904913309211686,0.12208568019719465
4,0.18009495677342408,0.4243759615876282,0.11752147131865806,0.020766804149848855,0.1441069191602154
5,0.04964844743353018,0.22281931566524968,0.1229457595912657,0.022020593737040794,0.14839337497692004
6,0.0873524110900312,0.295554413078254,0.11560455903163369,0.02128835182338972,0.14590528374047912
7,0.005434707260422877,0.07372046703882768,0.10879744567225322,0.019993267327015254,0.14139755064008447
8,-0.04570747645578359,,0.11115122066857822,0.018915472779174224,0.13753353328979165
9,0.21550584930652258,0.4642260756425931,0.10274091742336208,0.016128481116741367,0.12699795713609477
10,0.11257888102870053,0.33552776491476904,0.10731127258893706,0.018312906771094543,0.13532518897490792
11,0.20732709046833636,0.45533184653430114,0.09613167786104183,0.014693454720266888,0.12121656124584168
12,0.16541538860381486,0.40671290685668543,0.10385479520646693,0.016942714235508693,0.13016418184550116
13,-0.018210730842350142,,0.1171783029837548,0.021491873583417205,0.14660106951662122
14,0.099316674158372,0.31514548094232925,0.11155051848492051,0.019395795527136724,0.1392687887760094
15,0.13901799282271818,0.37285116711996247,0.11113679863896198,0.01923018296594784,0.13867293523232224
16,0.05454496761738088,0.2335486407954045,0.1105794504765403,0.019013898258715793,0.1378908925880016
17,0.010458684518258887,0.10226771004700792,0.12253560107726742,0.022506723838110254,0.1500224111195066
18,0.15431380781275,0.39282796210650534,0.11687636682961311,0.021793349379061647,0.1476257070400059
19,0.03533882117298533,0.18798622601931592,0.1144001479722943,0.02059209573108105,0.1434994624766276
20,0.10819527350256923,0.3289304995018997,0.10614991412440593,0.01801889363140774,0.13423447258959875
21,0.19015485341472066,0.4360674872249944,0.10193927640836002,0.01606838874896873,0.1267611484208341
22,0.19003443526281288,0.4359293925199503,0.09891088064301093,0.015536516593498046,0.12464556387412287
23,0.2729620200202186,0.5224576729460662,0.09411270689147169,0.014218897469938402,0.11924301853751608
24,0.030310192660856883,0.17409822704685102,0.10993581631186107,0.018519682196569895,0.13608703904696395
25,0.2297920604231401,0.47936631131436436,0.1091927977161277,0.018385639130851682,0.13559365446381214
26,0.213459060821834,0.46201629930321075,0.09801493931929303,0.014858423186622963,0.12189513192339947
27,0.24694671578984764,0.49693733587832545,0.10685180144228952,0.017414650467383098,0.13196458035163489
