,r2,r,MAE,MSE,RMSE
0,-0.006770076420926352,,0.11273936856092297,0.02033530392591716,0.1426019071608692
1,0.04405428842798407,0.20989113470555174,0.10990219536481156,0.018969733618336437,0.13773065605861476
2,0.0830089989075552,0.28811282322651866,0.12066962310578493,0.021663227512101542,0.14718433174798717
3,0.01937820661640992,0.13920562710037954,0.12003245151741752,0.02277654968900379,0.1509190169892575
4,0.1433122437117475,0.3785660361307489,0.11626069007443585,0.021362121490478538,0.14615786496278105
5,0.27120520970546413,0.5207736645659649,0.10542287872226172,0.01739939922652927,0.1319067823371083
6,0.015396866473423665,0.12408411047923769,0.11074937051930397,0.018804020142679945,0.13712775117633902
7,-0.024114196232944883,,0.11451539559770833,0.019734356500805367,0.140479025127616
8,0.052773507445177725,0.229724851605519,0.101015843838735,0.017377034346932173,0.13182197975653442
9,0.1859323583035332,0.4311987457119202,0.1001255300502849,0.015285312214014437,0.12363378265674167
10,0.20508080357534747,0.4528584807369157,0.121349198991862,0.024187253001604108,0.15552251605990725
11,-0.0994349658361751,,0.12336701121401114,0.022548580759807195,0.15016184854951406
12,0.07768883462410694,0.27872716879433723,0.10969500831467878,0.018861362169056282,0.13733667452307224
13,0.07315192331895755,0.2704661223128648,0.11411148285051369,0.020520904852702446,0.1432511949433667
14,-0.002960582916301524,,0.12926742732279511,0.025600173448127494,0.16000054202448033
15,-0.01063750418969014,,0.12575667869706286,0.024921901343661436,0.15786672019036005
16,0.11407179510087755,0.33774516295704005,0.11669035416470275,0.022030213923158192,0.14842578591052902
17,0.1242013582859712,0.3524221308118592,0.1171650794784693,0.021453219261890075,0.1464691751253146
18,0.16622575319728902,0.4077079263361077,0.1121689726416383,0.01894535140984623,0.1376421135039935
19,0.12876195639721283,0.3588341628067384,0.10682088724535291,0.017373649310866178,0.13180913970914981
20,0.21085881389342848,0.45919365619902514,0.10380120196751219,0.016094431114483408,0.12686382902341947
21,0.030112064492739,0.1735282815357168,0.11995684072907062,0.021740498916514327,0.1474465968292057
22,0.170394972701239,0.4127892594305707,0.11100648568081635,0.019741535816187504,0.1405045757838068
23,0.1396314892976085,0.3736729710557194,0.10427243728944584,0.016366768960216983,0.12793267354439594
24,0.10128209536184296,0.3182484805334394,0.11312473920654786,0.02042916475060314,0.14293062915485658
25,-0.15746094463249277,,0.1114661940785469,0.01974532650616939,0.14051806469692568
26,-0.014916180703929105,,0.10249866100660046,0.016525014784479885,0.12854965882677358
27,0.0061875139735867,0.07866075243465892,0.10386097640769702,0.017690534204166174,0.1330057675597798
28,-0.014477175487701843,,0.12258752286556555,0.02277571943292928,0.15091626629667618
29,0.1883918344763247,0.43404128199553177,0.10746934980291009,0.018355037766497034,0.13548076530082429
30,0.08824347121808937,0.2970580266851737,0.1062433445154444,0.017468250668896644,0.13216750988384643
31,0.2284423374196008,0.4779564179081612,0.10334328563719482,0.016969075823274553,0.13026540532034803
32,-0.2468912738852571,,0.09848706366002306,0.016003126893864628,0.12650346593617356
33,-0.006207610270830233,,0.10936612080662675,0.01847320292909122,0.13591616139772056
34,0.0398288668890169,0.1995717086388171,0.10082679616708048,0.015761830459816516,0.12554612881254648
35,0.21740329940639325,0.46626526720997913,0.11903312609568713,0.01997267520987625,0.1413247154954725
36,-0.05657458174058487,,0.1327720679264416,0.02595258670254898,0.16109806548357117
37,0.1883588556243459,0.43400328987733017,0.10987874906376616,0.01849265079706753,0.1359876861964624
38,0.022728712583976195,0.15076044767768565,0.10392618759108493,0.017267944312113016,0.1314075504379905
39,0.22646644234462365,0.47588490451434123,0.09826509518333423,0.01573763928021836,0.1254497480277197
